10,"0,3451","5,32","41,66","5,480",2
10,"0,3829","8,19","41,23","5,480",2
10,"0,4092","11,24","40,79","5,480",2
10,"0,4117","14,40","40,34","5,480",2
10,"0,3677","17,30","39,94","5,480",2
10,"0,7317","20,50","39,51","5,480",2
11,"0,1942","5,32","41,66","2,526",1
11,"0,1752","8,19","41,23","2,526",1
11,"0,2127","11,24","40,79","2,526",1
11,"0,2879","14,40","40,34","2,526",1
11,"0,2636","17,30","39,94","2,526",1
11,"0,3989","20,50","39,51","2,526",1
11,"0,1601","5,32","41,66","2,526",2
11,"0,1640","8,19","41,23","2,526",2
11,"0,2569","11,24","40,79","2,526",2
11,"0,2296","14,40","40,34","2,526",2
11,"0,3262","17,30","39,94","2,526",2
11,"0,4192","20,50","39,51","2,526",2
12,"0,0809","5,32","41,66","3,178",1
12,NA,"8,19","41,23",NA,1
12,"0,1955","11,24","40,79","3,178",1
12,"0,2195","14,40","40,34","3,178",1
12,"0,3696","17,30","39,94","3,178",1
12,"0,4583","20,50","39,51","3,178",1
12,"0,1354","5,32","41,66","3,178",2
12,"0,1425","8,19","41,23","3,178",2
12,"0,1671","11,24","40,79","3,178",2
12,"0,2176","14,40","40,34","3,178",2
12,"0,2794","17,30","39,94","3,178",2
12,"0,5348","20,50","39,51","3,178",2
13,"0,2658","5,32","41,66","3,639",1
13,"0,2772","8,19","41,23","3,639",1
13,"0,5720","11,24","40,79","3,639",1
13,"0,4058","14,40","40,34","3,639",1
13,"0,4278","17,30","39,94","3,639",1
13,"0,6995","20,50","39,51","3,639",1
13,"0,2747","5,32","41,66","3,639",2
13,"0,4869","8,19","41,23","3,639",2
13,"0,3273","11,24","40,79","3,639",2
13,"0,3050","14,40","40,34","3,639",2
13,"0,3831","17,30","39,94","3,639",2
13,"0,6407","20,50","39,51","3,639",2
14,"0,3310","5,32","41,66","7,504",1
14,"0,2604","8,19","41,23","7,504",1
14,"0,4461","11,24","40,79","7,504",1
14,"0,5642","14,40","40,34","7,504",1
14,"0,6761","17,30","39,94","7,504",1
14,"0,8408","20,50","39,51","7,504",1
14,"0,5500","5,32","41,66","7,504",2
14,"0,5140","8,19","41,23","7,504",2
14,"0,7034","11,24","40,79","7,504",2
14,"0,8299","14,40","40,34","7,504",2
14,"0,7750","17,30","39,94","7,504",2
14,"10,504","20,50","39,51","7,504",2
15,"0,1053","5,32","41,66","1,996",1
15,"0,1677","8,19","41,23","1,996",1
15,"0,3230","11,24","40,79","1,996",1
15,"0,4180","14,40","40,34","1,996",1
15,"0,3852","17,30","39,94","1,996",1
15,"0,4741","20,50","39,51","1,996",1
15,"0,0932","5,32","41,66","1,996",2
15,"0,2185","8,19","41,23","1,996",2
15,"0,1559","11,24","40,79","1,996",2
15,"0,2963","14,40","40,34","1,996",2
15,"0,2740","17,30","39,94","1,996",2
15,"0,3233","20,50","39,51","1,996",2
16,"0,1346","5,32","41,66","1,431",1
16,NA,"8,19","41,23",NA,1
16,"0,0604","11,24","40,79","1,431",1
16,"0,0980","14,40","40,34","1,431",1
16,"0,1101","17,30","39,94","1,431",1
16,"0,1056","20,50","39,51","1,431",1
16,"0,0772","5,32","41,66","1,431",2
16,"0,0846","8,19","41,23","1,431",2
16,"0,1483","11,24","40,79","1,431",2
16,"0,2069","14,40","40,34","1,431",2
16,NA,"17,30","39,94",NA,2
16,"0,1454","20,50","39,51","1,431",2
17,"0,2529","5,32","41,66","2,842",1
17,"0,1654","8,19","41,23","2,842",1
17,"0,2850","11,24","40,79","2,842",1
17,"0,3151","14,40","40,34","2,842",1
17,"0,3638","17,30","39,94","2,842",1
17,"0,3296","20,50","39,51","2,842",1
17,"0,4733","5,32","41,66","2,842",2
17,"0,1960","8,19","41,23","2,842",2
17,"0,2888","11,24","40,79","2,842",2
17,"0,2432","14,40","40,34","2,842",2
17,"0,2763","17,30","39,94","2,842",2
17,"0,4929","20,50","39,51","2,842",2
18,"0,1689","5,32","41,66","4,047",1
18,"0,1473","8,19","41,23","4,047",1
18,"-0,0243","11,24","40,79","4,047",1
18,"0,3300","14,40","40,34","4,047",1
18,"0,4183","17,30","39,94","4,047",1
18,"0,4521","20,50","39,51","4,047",1
18,"0,1685","5,32","41,66","4,047",2
18,"0,2302","8,19","41,23","4,047",2
18,"0,3119","11,24","40,79","4,047",2
18,"0,3604","14,40","40,34","4,047",2
18,"0,2767","17,30","39,94","4,047",2
18,"0,5326","20,50","39,51","4,047",2
19,"0,2637","5,32","41,66","2,893",1
19,"0,2534","8,19","41,23","2,893",1
19,"0,2066","11,24","40,79","2,893",1
19,"0,3251","14,40","40,34","2,893",1
19,"0,6499","17,30","39,94","2,893",1
19,"0,6603","20,50","39,51","2,893",1
19,"0,0879","5,32","41,66","2,893",2
19,"0,1666","8,19","41,23","2,893",2
19,"0,3716","11,24","40,79","2,893",2
19,"0,2435","14,40","40,34","2,893",2
19,"0,1583","17,30","39,94","2,893",2
19,"0,3694","20,50","39,51","2,893",2
20,"0,1705","5,32","41,66","3,213",1
20,"0,1713","8,19","41,23","3,213",1
20,"0,2021","11,24","40,79","3,213",1
20,"0,2451","14,40","40,34","3,213",1
20,"0,3924","17,30","39,94","3,213",1
20,"0,5445","20,50","39,51","3,213",1
20,"0,3328","5,32","41,66","3,213",2
20,"0,1619","8,19","41,23","3,213",2
20,"0,2713","11,24","40,79","3,213",2
20,"0,3367","14,40","40,34","3,213",2
20,"0,2140","17,30","39,94","3,213",2
20,"0,5174","20,50","39,51","3,213",2
21,NA,"5,32","41,66",NA,1
21,"0,3493","8,19","41,23","7,208",1
21,"0,2952","11,24","40,79","7,208",1
21,"0,3534","14,40","40,34","7,208",1
21,"0,5743","17,30","39,94","7,208",1
21,"0,5828","20,50","39,51","7,208",1
21,"0,3461","5,32","41,66","7,208",2
21,"0,4805","8,19","41,23","7,208",2
21,"0,3085","11,24","40,79","7,208",2
21,"0,4428","14,40","40,34","7,208",2
21,"0,3439","17,30","39,94","7,208",2
21,"0,9847","20,50","39,51","7,208",2
22,NA,"5,32","41,66",NA,1
22,NA,"8,19","41,23",NA,1
22,NA,"11,24","40,79",NA,1
22,NA,"14,40","40,34",NA,1
22,NA,"17,30","39,94",NA,1
22,NA,"20,50","39,51",NA,1
22,NA,"5,32","41,66",NA,2
22,NA,"8,19","41,23",NA,2
22,NA,"11,24","40,79",NA,2
22,NA,"14,40","40,34",NA,2
22,NA,"17,30","39,94",NA,2
22,NA,"20,50","39,51",NA,2
23,NA,"5,32","41,66",NA,1
23,NA,"8,19","41,23",NA,1
23,NA,"11,24","40,79",NA,1
23,NA,"14,40","40,34",NA,1
23,NA,"17,30","39,94",NA,1
23,NA,"20,50","39,51",NA,1
23,NA,"5,32","41,66",NA,2
23,NA,"8,19","41,23",NA,2
23,NA,"11,24","40,79",NA,2
23,NA,"14,40","40,34",NA,2
23,NA,"17,30","39,94",NA,2
23,NA,"20,50","39,51",NA,2
24,NA,"5,32","41,66",NA,1
24,NA,"8,19","41,23",NA,1
24,NA,"11,24","40,79",NA,1
24,NA,"14,40","40,34",NA,1
24,NA,"17,30","39,94",NA,1
24,NA,"20,50","39,51",NA,1
24,NA,"5,32","41,66",NA,2
24,NA,"8,19","41,23",NA,2
24,NA,"11,24","40,79",NA,2
24,NA,"14,40","40,34",NA,2
24,NA,"17,30","39,94",NA,2
24,NA,"20,50","39,51",NA,2
25,"0,3152","5,32","41,66","3,925",1
25,"0,1660","8,19","41,23","3,925",1
25,"0,5872","11,24","40,79","3,925",1
25,"0,3555","14,40","40,34","3,925",1
25,"0,4316","17,30","39,94","3,925",1
25,"0,5993","20,50","39,51","3,925",1
25,"0,1312","5,32","41,66","3,925",2
25,"0,3444","8,19","41,23","3,925",2
25,"0,4932","11,24","40,79","3,925",2
25,"0,3151","14,40","40,34","3,925",2
25,"0,2675","17,30","39,94","3,925",2
25,"0,5294","20,50","39,51","3,925",2
26,"0,1942","5,32","41,66","3,211",1
26,"0,2249","8,19","41,23","3,211",1
26,"0,2846","11,24","40,79","3,211",1
26,"0,2861","14,40","40,34","3,211",1
26,"0,3909","17,30","39,94","3,211",1
26,"0,4581","20,50","39,51","3,211",1
26,NA,"5,32","41,66",NA,2
26,"0,1939","8,19","41,23","3,211",2
26,"0,3243","11,24","40,79","3,211",2
26,"0,3467","14,40","40,34","3,211",2
26,"0,1956","17,30","39,94","3,211",2
26,"0,5551","20,50","39,51","3,211",2
27,"0,1176","5,32","41,66","1,581",1
27,"0,0958","8,19","41,23","1,581",1
27,"0,2781","11,24","40,79","1,581",1
27,"0,0868","14,40","40,34","1,581",1
27,"0,2154","17,30","39,94","1,581",1
27,"0,2004","20,50","39,51","1,581",1
27,"0,0749","5,32","41,66","1,581",2
27,"-0,0380","8,19","41,23","1,581",2
27,NA,"11,24","40,79",NA,2
27,"0,1292","14,40","40,34","1,581",2
27,"0,1608","17,30","39,94","1,581",2
27,"0,2531","20,50","39,51","1,581",2
28,"0,1850","5,32","41,66","2,695",1
28,"0,0886","8,19","41,23","2,695",1
28,"0,2409","11,24","40,79","2,695",1
28,"0,2401","14,40","40,34","2,695",1
28,"0,3182","17,30","39,94","2,695",1
28,"0,3450","20,50","39,51","2,695",1
28,"-0,0152","5,32","41,66","2,695",2
28,"0,1332","8,19","41,23","2,695",2
28,"0,2511","11,24","40,79","2,695",2
28,"0,2834","14,40","40,34","2,695",2
28,"0,2677","17,30","39,94","2,695",2
28,"0,5134","20,50","39,51","2,695",2
29,"0,1089","5,32","41,66","1,268",1
29,NA,"8,19","41,23",NA,1
29,"0,3809","11,24","40,79","1,268",1
29,"0,1464","14,40","40,34","1,268",1
29,"0,2061","17,30","39,94","1,268",1
29,"0,2247","20,50","39,51","1,268",1
29,"0,1097","5,32","41,66","1,268",2
29,"0,1679","8,19","41,23","1,268",2
29,"0,1558","11,24","40,79","1,268",2
29,"0,1719","14,40","40,34","1,268",2
29,"0,2404","17,30","39,94","1,268",2
29,"0,2482","20,50","39,51","1,268",2
30,"0,2017","5,32","41,66","4,551",1
30,"0,1650","8,19","41,23","4,551",1
30,"0,1771","11,24","40,79","4,551",1
30,"0,1948","14,40","40,34","4,551",1
30,"0,2346","17,30","39,94","4,551",1
30,"0,5265","20,50","39,51","4,551",1
30,"0,2310","5,32","41,66","4,551",2
30,"0,1989","8,19","41,23","4,551",2
30,"0,2851","11,24","40,79","4,551",2
30,"0,1589","14,40","40,34","4,551",2
30,NA,"17,30","39,94",NA,2
30,"0,8188","20,50","39,51","4,551",2
31,"0,1429","5,32","41,66","2,944",1
31,"0,1139","8,19","41,23","2,944",1
31,"0,2157","11,24","40,79","2,944",1
31,"0,2982","14,40","40,34","2,944",1
31,"0,3180","17,30","39,94","2,944",1
31,"0,3923","20,50","39,51","2,944",1
31,"0,3820","5,32","41,66","2,944",2
31,"0,0842","8,19","41,23","2,944",2
31,"0,3023","11,24","40,79","2,944",2
31,"0,2201","14,40","40,34","2,944",2
31,"0,1709","17,30","39,94","2,944",2
31,"0,4512","20,50","39,51","2,944",2
32,"0,2707","5,32","41,66","4,455",1
32,"0,0980","8,19","41,23","4,455",1
32,"0,3510","11,24","40,79","4,455",1
32,"0,4428","14,40","40,34","4,455",1
32,"0,4445","17,30","39,94","4,455",1
32,"0,7088","20,50","39,51","4,455",1
32,"0,2578","5,32","41,66","4,455",2
32,"0,1904","8,19","41,23","4,455",2
32,"0,4291","11,24","40,79","4,455",2
32,"0,4204","14,40","40,34","4,455",2
32,"0,4924","17,30","39,94","4,455",2
32,"0,6725","20,50","39,51","4,455",2
33,"0,1838","5,32","41,66","2,412",1
33,"0,1163","8,19","41,23","2,412",1
33,"0,2314","11,24","40,79","2,412",1
33,"0,3293","14,40","40,34","2,412",1
33,"0,3310","17,30","39,94","2,412",1
33,"0,3501","20,50","39,51","2,412",1
33,"0,1509","5,32","41,66","2,412",2
33,"0,1487","8,19","41,23","2,412",2
33,"0,2522","11,24","40,79","2,412",2
33,"0,2195","14,40","40,34","2,412",2
33,"0,2548","17,30","39,94","2,412",2
33,"0,4198","20,50","39,51","2,412",2
34,"0,2035","5,32","41,66","2,778",1
34,"0,1990","8,19","41,23","2,778",1
34,"0,1948","11,24","40,79","2,778",1
34,"0,3319","14,40","40,34","2,778",1
34,"0,3664","17,30","39,94","2,778",1
34,"0,3920","20,50","39,51","2,778",1
34,"0,2237","5,32","41,66","2,778",2
34,"0,2097","8,19","41,23","2,778",2
34,"0,3210","11,24","40,79","2,778",2
34,"0,3219","14,40","40,34","2,778",2
34,"0,2145","17,30","39,94","2,778",2
34,"0,6129","20,50","39,51","2,778",2
35,"0,1840","5,32","41,66","5,925",1
35,"0,1391","8,19","41,23","5,925",1
35,"0,2442","11,24","40,79","5,925",1
35,"0,2747","14,40","40,34","5,925",1
35,"0,5138","17,30","39,94","5,925",1
35,"0,7353","20,50","39,51","5,925",1
35,"0,2812","5,32","41,66","5,925",2
35,"0,2486","8,19","41,23","5,925",2
35,"0,3657","11,24","40,79","5,925",2
35,"0,5307","14,40","40,34","5,925",2
35,"0,4727","17,30","39,94","5,925",2
35,"0,9702","20,50","39,51","5,925",2
36,"0,3823","5,32","41,66","5,520",1
36,"0,3526","8,19","41,23","5,520",1
36,"0,2541","11,24","40,79","5,520",1
36,"0,3808","14,40","40,34","5,520",1
36,"0,4527","17,30","39,94","5,520",1
36,NA,"20,50","39,51",NA,1
36,"0,4055","5,32","41,66","5,520",2
36,"0,4444","8,19","41,23","5,520",2
36,"0,6180","11,24","40,79","5,520",2
36,"0,5861","14,40","40,34","5,520",2
36,"0,6839","17,30","39,94","5,520",2
36,"0,9491","20,50","39,51","5,520",2
37,"0,0976","5,32","41,66","2,006",1
37,"0,0405","8,19","41,23","2,006",1
37,"0,0536","11,24","40,79","2,006",1
37,"0,0871","14,40","40,34","2,006",1
37,"0,1720","17,30","39,94","2,006",1
37,"0,2691","20,50","39,51","2,006",1
37,"0,0695","5,32","41,66","2,006",2
37,"0,0834","8,19","41,23","2,006",2
37,"0,1753","11,24","40,79","2,006",2
37,"0,1654","14,40","40,34","2,006",2
37,"0,1477","17,30","39,94","2,006",2
37,"0,2280","20,50","39,51","2,006",2
38,"0,1355","5,32","41,66","1,805",1
38,"0,0557","8,19","41,23","1,805",1
38,"0,1314","11,24","40,79","1,805",1
38,"0,2184","14,40","40,34","1,805",1
38,"0,2437","17,30","39,94","1,805",1
38,"0,1989","20,50","39,51","1,805",1
38,"0,1028","5,32","41,66","1,805",2
38,"0,1589","8,19","41,23","1,805",2
38,"0,1471","11,24","40,79","1,805",2
38,"0,2167","14,40","40,34","1,805",2
38,"0,2718","17,30","39,94","1,805",2
38,"0,4216","20,50","39,51","1,805",2
39,"0,1479","5,32","41,66","1,858",1
39,"0,1037","8,19","41,23","1,858",1
39,"0,1211","11,24","40,79","1,858",1
39,"0,1577","14,40","40,34","1,858",1
39,"0,2329","17,30","39,94","1,858",1
39,"0,3177","20,50","39,51","1,858",1
39,"0,1424","5,32","41,66","1,858",2
39,"0,1080","8,19","41,23","1,858",2
39,"0,1340","11,24","40,79","1,858",2
39,"0,1717","14,40","40,34","1,858",2
39,"0,0854","17,30","39,94","1,858",2
39,"0,2636","20,50","39,51","1,858",2
40,NA,"5,32","41,66",NA,1
40,NA,"8,19","41,23",NA,1
40,NA,"11,24","40,79",NA,1
40,NA,"14,40","40,34",NA,1
40,NA,"17,30","39,94",NA,1
40,NA,"20,50","39,51",NA,1
40,NA,"5,32","41,66",NA,2
40,NA,"8,19","41,23",NA,2
40,NA,"11,24","40,79",NA,2
40,NA,"14,40","40,34",NA,2
40,NA,"17,30","39,94",NA,2
40,NA,"20,50","39,51",NA,2
41,"0,2771","5,32","41,66","5,625",1
41,"0,3776","8,19","41,23","5,625",1
41,"0,4580","11,24","40,79","5,625",1
41,"0,5450","14,40","40,34","5,625",1
41,"0,8246","17,30","39,94","5,625",1
41,"0,7615","20,50","39,51","5,625",1
41,"0,3270","5,32","41,66","5,625",2
41,NA,"8,19","41,23",NA,2
41,"0,5038","11,24","40,79","5,625",2
41,"0,3699","14,40","40,34","5,625",2
41,NA,"17,30","39,94",NA,2
41,"10,849","20,50","39,51","5,625",2
42,"0,1566","5,32","41,66","2,454",1
42,"0,1906","8,19","41,23","2,454",1
42,NA,"11,24","40,79",NA,1
42,"0,2423","14,40","40,34","2,454",1
42,"0,3605","17,30","39,94","2,454",1
42,"0,3953","20,50","39,51","2,454",1
42,"0,0630","5,32","41,66","2,454",2
42,"0,0865","8,19","41,23","2,454",2
42,"0,2420","11,24","40,79","2,454",2
42,"0,1577","14,40","40,34","2,454",2
42,"0,1219","17,30","39,94","2,454",2
42,"0,2050","20,50","39,51","2,454",2
43,"-0,0091","5,32","41,66","5,778",1
43,"0,3219","8,19","41,23","5,778",1
43,"0,3667","11,24","40,79","5,778",1
43,"0,3409","14,40","40,34","5,778",1
43,"0,4695","17,30","39,94","5,778",1
43,"0,5399","20,50","39,51","5,778",1
43,"0,2366","5,32","41,66","5,778",2
43,"0,3074","8,19","41,23","5,778",2
43,"0,3780","11,24","40,79","5,778",2
43,"0,3543","14,40","40,34","5,778",2
43,"0,5308","17,30","39,94","5,778",2
43,"0,5839","20,50","39,51","5,778",2
44,"0,2454","5,32","41,66","4,398",1
44,"0,2926","8,19","41,23","4,398",1
44,"0,4119","11,24","40,79","4,398",1
44,"0,5806","14,40","40,34","4,398",1
44,"0,5718","17,30","39,94","4,398",1
44,"0,5608","20,50","39,51","4,398",1
44,NA,"5,32","41,66",NA,2
44,"0,2534","8,19","41,23","4,398",2
44,"0,4542","11,24","40,79","4,398",2
44,"0,4110","14,40","40,34","4,398",2
44,"0,3264","17,30","39,94","4,398",2
44,"0,7576","20,50","39,51","4,398",2
45,"0,1634","5,32","41,66","2,632",1
45,"0,2134","8,19","41,23","2,632",1
45,"0,4050","11,24","40,79","2,632",1
45,"0,3041","14,40","40,34","2,632",1
45,"0,4092","17,30","39,94","2,632",1
45,"0,4926","20,50","39,51","2,632",1
45,"0,1336","5,32","41,66","2,632",2
45,"0,1171","8,19","41,23","2,632",2
45,"0,2481","11,24","40,79","2,632",2
45,"0,2278","14,40","40,34","2,632",2
45,"0,2164","17,30","39,94","2,632",2
45,"0,3400","20,50","39,51","2,632",2
46,"-0,0245","5,32","41,66","2,500",1
46,"0,0794","8,19","41,23","2,500",1
46,"0,1316","11,24","40,79","2,500",1
46,"0,2559","14,40","40,34","2,500",1
46,"0,1815","17,30","39,94","2,500",1
46,"0,2111","20,50","39,51","2,500",1
46,"0,1997","5,32","41,66","2,500",2
46,"0,2511","8,19","41,23","2,500",2
46,"0,2027","11,24","40,79","2,500",2
46,"0,2940","14,40","40,34","2,500",2
46,"0,2176","17,30","39,94","2,500",2
46,"0,4812","20,50","39,51","2,500",2
47,"-0,0066","5,32","41,66","3,864",1
47,NA,"8,19","41,23",NA,1
47,"-0,0472","11,24","40,79","3,864",1
47,"0,3614","14,40","40,34","3,864",1
47,"0,3070","17,30","39,94","3,864",1
47,"0,6314","20,50","39,51","3,864",1
47,"0,1045","5,32","41,66","3,864",2
47,"0,1470","8,19","41,23","3,864",2
47,"0,1034","11,24","40,79","3,864",2
47,"0,3253","14,40","40,34","3,864",2
47,"0,6489","17,30","39,94","3,864",2
47,"0,4365","20,50","39,51","3,864",2
48,"-0,0287","5,32","41,66","1,788",1
48,"-0,0090","8,19","41,23","1,788",1
48,"0,1427","11,24","40,79","1,788",1
48,"0,2676","14,40","40,34","1,788",1
48,"0,2505","17,30","39,94","1,788",1
48,"0,2027","20,50","39,51","1,788",1
48,"0,1879","5,32","41,66","1,788",2
48,"0,0783","8,19","41,23","1,788",2
48,"0,1093","11,24","40,79","1,788",2
48,"0,1637","14,40","40,34","1,788",2
48,"0,0833","17,30","39,94","1,788",2
48,"0,2114","20,50","39,51","1,788",2
49,"0,2482","5,32","41,66","2,104",1
49,"0,2194","8,19","41,23","2,104",1
49,"0,4362","11,24","40,79","2,104",1
49,"0,2679","14,40","40,34","2,104",1
49,"0,3686","17,30","39,94","2,104",1
49,"0,4606","20,50","39,51","2,104",1
49,"0,1706","5,32","41,66","2,104",2
49,"0,1892","8,19","41,23","2,104",2
49,"0,2530","11,24","40,79","2,104",2
49,"0,2614","14,40","40,34","2,104",2
49,"0,2592","17,30","39,94","2,104",2
49,"0,4638","20,50","39,51","2,104",2
50,"0,4952","5,32","41,66","5,769",1
50,"0,4580","8,19","41,23","5,769",1
50,NA,"11,24","40,79",NA,1
50,"0,5965","14,40","40,34","5,769",1
50,"0,8108","17,30","39,94","5,769",1
50,"0,9879","20,50","39,51","5,769",1
50,"0,3214","5,32","41,66","5,769",2
50,"0,3104","8,19","41,23","5,769",2
50,"0,4113","11,24","40,79","5,769",2
50,"0,5516","14,40","40,34","5,769",2
50,"0,7582","17,30","39,94","5,769",2
50,"11,332","20,50","39,51","5,769",2
51,"0,2244","5,32","41,66","1,667",1
51,NA,"8,19","41,23",NA,1
51,"0,5379","11,24","40,79","1,667",1
51,"0,2840","14,40","40,34","1,667",1
51,"0,3394","17,30","39,94","1,667",1
51,"0,3910","20,50","39,51","1,667",1
51,"0,1329","5,32","41,66","1,667",2
51,"0,1861","8,19","41,23","1,667",2
51,"0,1563","11,24","40,79","1,667",2
51,"0,2365","14,40","40,34","1,667",2
51,"0,1911","17,30","39,94","1,667",2
51,"0,2355","20,50","39,51","1,667",2
52,"0,1175","5,32","41,66","1,395",1
52,NA,"8,19","41,23",NA,1
52,"0,1136","11,24","40,79","1,395",1
52,"0,1150","14,40","40,34","1,395",1
52,"0,1422","17,30","39,94","1,395",1
52,"0,1803","20,50","39,51","1,395",1
52,"0,1194","5,32","41,66","1,395",2
52,"0,0777","8,19","41,23","1,395",2
52,"0,1598","11,24","40,79","1,395",2
52,NA,"14,40","40,34",NA,2
52,"0,2452","17,30","39,94","1,395",2
52,"0,1666","20,50","39,51","1,395",2
53,"0,0205","5,32","41,66","1,727",1
53,"0,0631","8,19","41,23","1,727",1
53,"0,0394","11,24","40,79","1,727",1
53,"0,0852","14,40","40,34","1,727",1
53,"0,1197","17,30","39,94","1,727",1
53,"0,2186","20,50","39,51","1,727",1
53,"0,1034","5,32","41,66","1,727",2
53,"0,1380","8,19","41,23","1,727",2
53,"0,1707","11,24","40,79","1,727",2
53,"0,2073","14,40","40,34","1,727",2
53,"0,0993","17,30","39,94","1,727",2
53,"0,2694","20,50","39,51","1,727",2
54,"0,2056","5,32","41,66","4,565",1
54,NA,"8,19","41,23",NA,1
54,"0,3233","11,24","40,79","4,565",1
54,"0,4531","14,40","40,34","4,565",1
54,"0,6387","17,30","39,94","4,565",1
54,"0,7761","20,50","39,51","4,565",1
54,"0,3999","5,32","41,66","4,565",2
54,"0,4024","8,19","41,23","4,565",2
54,"0,4801","11,24","40,79","4,565",2
54,"0,6955","14,40","40,34","4,565",2
54,"0,5452","17,30","39,94","4,565",2
54,"0,9812","20,50","39,51","4,565",2
55,"0,2237","5,32","41,66","5,973",1
55,"0,2436","8,19","41,23","5,973",1
